cons_code,cons_name,Conservative,Green,Independent,Labour,LibDem,Reform,SNP,turnout,winner,Lab_pc,Con_pc,LD_pc,Green_pc,Ref_pc,Ind_pc
E14001460,Salisbury,29138,2685,745,9884,10290,0,0,52742,Con,0.18740282886504114,0.5524629327670547,0.1951006787759281,0.050908194607713016,0,0.014125364984263016
E14001461,Scarborough and Whitby,27593,0,0,17323,3038,0,0,49724,Con,0.3483830745716354,0.5549231759311398,0.06109725685785536,0,0,0
E14001462,Scunthorpe,26616,866,0,16483,1249,2044,0,47258,Con,0.3487875068771425,0.563206229633078,0.026429387616911427,0.01832493969275044,0.04325193618011765,0
E14001463,Sefton Central,19600,1183,0,30014,3789,2081,0,57089,Lab,0.5257405104310813,0.3433235824764841,0.06637005377568359,0.020722030513759218,0.0364518558741614,0
E14001464,Selby,30575,1602,0,15737,3165,0,0,52757,Con,0.2982921697594632,0.57954394677483545,0.05999203897113179,0.030365638683018368,0,0
E14001465,Sevenoaks,31780,1773,695,6958,9987,0,0,51488,Con,0.1351382846488502,0.6172311995027967,0.19396752641392168,0.034435208203853325,0,0.013498290863890615
E14001466,Sheffield Brightside and Hillsborough,10247,1210,0,22838,1570,3916,0,40366,Lab,0.5657731754446811,0.2538522518951593,0.03889411881286231,0.029975722142397066,0.09701233711539414,0
E14001467,Sheffield Central,4722,4136,30,25495,2070,1170,0,38067,Lab,0.6697401949194841,0.12404444794704077,0.05437780754984632,0.10865053721070744,0.030735282528174007,7.880841673890772e-4
E14001468,Sheffield Hallam,15435,1799,123,21004,19896,1641,0,60066,Lab,0.3496820164485732,0.2569673359304765,0.33123564079512535,0.029950387906636036,0.027319948057137153,0.002047747477774448
E14001469,Sheffield Heeley,12399,1964,0,24619,3070,3643,0,45695,Lab,0.5387679177152862,0.27134259765838714,0.06718459350038297,0.04298063245431666,0.0797242586716271,0
E14001470,Sheffield South East,16709,80,0,21923,2186,5032,0,46896,Lab,0.46748123507335376,0.3562990446946435,0.046613783691572847,0.0017059024223814397,0.10730126236779255,0
E14001471,Sherwood Forest,31688,1354,700,15398,2969,0,0,52109,Con,0.29549597958126234,0.6081099234297338,0.05697672187146174,0.025983995087221018,0,0.013433380030321058
E14001472,Shipley,27437,1301,0,21195,3188,0,0,54004,Con,0.39247092807940165,0.508054958891934,0.0590326642470928,0.024090808088289756,0,0
E14001473,Shrewsbury,25454,1675,572,18279,5574,0,0,51554,Con,0.3545602669046049,0.4937347247546262,0.10811964154090856,0.032490204445823796,0,0.011095162354036544
E14001398,North Shropshire,32248,1719,0,11705,5458,0,0,52271,Con,0.2239291385280557,0.6169386466683247,0.10441736335635438,0.03288630406917794,0,0
E14001493,South Shropshire,37752,1999,0,9116,8869,0,0,57736,Con,0.1578910904808092,0.6538728003325481,0.15361299709020368,0.03462311209643896,0,0
E14001474,Sittingbourne and Sheppey,31106,1043,1479,9769,2962,0,0,46763,Con,0.208904475760751,0.6651840130017321,0.0633406753202318,0.022303958257596818,0,0.03162756880439664
E14001475,Skipton and Ripon,33416,2693,0,10899,8634,0,0,56773,Con,0.19197505856657213,0.5885896464868864,0.15207933348598807,0.04743451993024854,0,0
E14001476,Sleaford and North Hykeham,34258,1246,657,9578,4225,0,0,51537,Con,0.18584706133457515,0.6647263131342531,0.08197993674447485,0.024176805013873526,0,0.01274812270795739
E14001477,Slough,13443,948,0,26790,3099,1280,0,45560,Lab,0.5880158033362598,0.2950614574187884,0.06802019315188762,0.02080772607550483,0.028094820017559263,0
E14001478,Smethwick,12365,956,0,23339,1841,2469,0,40970,Lab,0.569660727361484,0.30180619965828653,0.04493531852575055,0.023334146936783012,0.060263607517695876,0
E14001479,Solihull West and Shirley,30558,2000,0,9760,7861,0,0,50179,Con,0.19450367683692382,0.6089798521293768,0.1566591602064609,0.03985731082723849,0,0
E14001399,North Somerset,30411,2801,0,14227,9425,0,0,56864,Con,0.250193444006753,0.534802335396736,0.16574634214969047,0.049257878446820474,0,0
E14001394,North East Somerset and Hanham,31435,1370,472,15046,8625,0,0,57437,Con,0.2619565785121089,0.5472952974563434,0.15016452809164824,0.023852220693977747,0,0.008217699392377736
N05000015,South Down,NA,NA,0,NA,NA,NA,NA,45007,SF,NA,0,NA,0,NA,0
E14001487,South Holland and the Deepings,37338,1613,503,6500,3225,0,0,49179,Con,0.13217023526301877,0.7592264991154762,0.06557677057280546,0.03279855222757681,0,0.010227942821122837
E14001491,South Ribble,26348,1237,0,17833,3812,0,0,49230,Con,0.36223847247613244,0.5352021125330083,0.07743245988218567,0.025126955108673573,0,0
E14001492,South Shields,11827,1442,3987,20192,1625,6725,0,45798,Lab,0.4408926153980523,0.25824271802262105,0.03548189877287218,0.03148609109568103,0.14684047338311715,0.08705620332765623
E14001499,Southampton Itchen,23952,1040,0,19454,2503,0,0,47421,Con,0.4102401889458257,0.5050926804580249,0.05278252251112377,0.02193121191033508,0,0
E14001500,Southampton Test,16043,1433,222,22256,3449,1591,0,44994,Lab,0.4946437302751478,0.35655865226474637,0.07665466506645331,0.03184869093656932,0.03536027025825666,0.00493399119882651
E14001501,Southend East and Rochford,25463,42,989,13521,2775,0,0,43157,Con,0.3132979586162152,0.5900085733484718,0.06430011353893922,9.731909076163772e-4,0,0.022916328753157078
E14001502,Southend West and Leigh,30367,0,692,14913,5449,0,0,51421,Con,0.2900176970498434,0.5905563874681551,0.10596837867797204,0,0,0.013457536804029483
E14001503,Southgate and Wood Green,15051,1294,0,30465,5242,660,0,52712,Lab,0.5779518895128244,0.28553270602519354,0.09944604644103809,0.024548489907421457,0.012520868113522541,0
E14001504,Southport,25092,178,0,18321,6217,0,0,49808,Con,0.36783247671056857,0.5037744940571796,0.12481930613556055,0.0035737230966912947,0,0
E14001505,Spelthorne,29141,2122,0,10748,7499,0,0,49510,Con,0.2170874570793779,0.5885881640072713,0.1514643506362351,0.04286002827711574,0,0
E14001506,Spen Valley,21886,830,0,15822,2755,1627,0,47209,Con,0.3351479590756,0.46359804274608657,0.05835751657522929,0.01758139337838124,0.03446376750195937,0
E14001507,St Albans,21705,950,154,4878,27610,0,0,55297,LD,0.08821455051811129,0.39251677306182975,0.49930375969763285,0.017179955512957302,0,0.0027849612094688683
E14001508,St Austell and Newquay,30620,1690,0,14678,5964,0,0,55098,Con,0.2663980543758394,0.555737050346655,0.10824349341173908,0.03067261969581473,0,0
E14001509,St Helens North,12661,1966,0,24870,2668,5396,0,47561,Lab,0.5229074241500389,0.2662055045099977,0.05609638148903513,0.04133638905826202,0.11345430079266626,0
E14001510,St Helens South and Whiston,9666,1944,0,26386,2579,4822,0,45397,Lab,0.581227834438399,0.2129215586933057,0.056809921360442314,0.04282221292155869,0.10621847258629424,0
E14001511,St Ives,26403,981,0,4893,21176,0,0,53899,Con,0.09078090502606727,0.48986066531846606,0.39288298484201933,0.01820070873300061,0,0
E14001512,St Neots and Mid Cambridgeshire,25670,853,686,9414,13420,0,0,50043,Con,0.18811821833223422,0.5129588553843694,0.26816937433806926,0.017045341006734206,0,0.01370821093859281
E14001513,Stafford,29731,2297,0,16011,3272,0,0,51311,Con,0.31203835434897004,0.5794274132252344,0.06376800296232776,0.04476622946346787,0,0
E14001514,Staffordshire Moorlands,30260,1450,0,12601,2898,0,0,47209,Con,0.2669194433264844,0.6409794742527908,0.06138660001270944,0.03071448240801542,0,0
E14001515,Stalybridge and Hyde,16079,1411,0,19025,1827,3591,0,42368,Lab,0.44904172960725075,0.37950811933534745,0.04312216767371601,0.03330343655589124,0.08475736404833838,0
E14001516,Stevenage,25328,1457,0,16766,4132,0,0,47683,Con,0.35161378268984755,0.5311746324685946,0.08665562150032508,0.030555963341232725,0,0
S14000105,Stirling and Strathallan,20254,942,0,4424,3381,0,28810,57811,SNP,0.07652522876269223,0.35034854958398925,0.05848367957655118,0.016294476829669093,0,0
E14001517,Stockport,12968,1635,0,24980,3986,2448,0,46017,Lab,0.5428428624204098,0.28180889671208464,0.08662016211400134,0.03553034748027903,0.053197731273225114,0
E14001518,Stockton North,16164,0,0,20136,1723,3896,0,43108,Lab,0.46710587361974576,0.374965203674492,0.03996937923355293,0,0.09037765611951379,0
E14001519,Stockton West,29397,262,0,17648,2316,2427,0,52050,Con,0.3390585975024015,0.5647838616714698,0.04449567723342939,0.005033621517771374,0.04662824207492795,0
E14001520,Stoke-on-Trent Central,19133,802,0,17418,1526,1731,0,40610,Con,0.4289091356808668,0.471140113272593,0.03757695148978084,0.019748830337355333,0.04262496921940409,0
E14001521,Stoke-on-Trent North,22657,572,322,14580,1383,2334,0,41848,Con,0.3484037468935194,0.541411775951061,0.033048174345249474,0.013668514624354809,0.05577327470846875,0.007694513477346588
E14001522,Stoke-on-Trent South,29255,749,0,13862,2916,0,0,46782,Con,0.296310546791501,0.6253473558206148,0.06233166602539439,0.01601043136248985,0,0
E14001523,"Stone, Great Wyrley and Penkridge",32010,1597,0,10088,3046,0,0,46741,Con,0.2158276459639289,0.684837722770159,0.06516762585310541,0.03416700541280675,0,0
E14001524,Stourbridge,28614,918,621,13481,2677,0,0,46311,Con,0.2910971475459394,0.6178661657057718,0.05780484118244046,0.019822504372611256,0,0.013409341193237029
N05000016,Strangford,1341,717,0,NA,NA,NA,NA,39834,DUP,NA,0.03366470854044284,NA,0.017999698749811718,NA,0
E14001525,Stratford and Bow,6877,1758,0,33368,4265,1107,0,47375,Lab,0.7043377308707125,0.14516094986807387,0.0900263852242744,0.037108179419525066,0.023366754617414248,0
E14001526,Stratford-on-Avon,32236,2031,0,6074,13216,0,0,53557,Con,0.11341187893272588,0.6019007786097056,0.24676512874134102,0.03792221371622757,0,0
E14001527,Streatham and Croydon North,9666,2278,0,29704,9002,658,0,51308,Lab,0.5789350588602167,0.1883916738130506,0.1754502221875731,0.044398534341623136,0.012824510797536446,0
E14001528,Stretford and Urmston,13778,1357,0,30195,2969,1768,0,50067,Lab,0.6030918569117383,0.27519124373339726,0.05930053728004474,0.027103681067369725,0.03531268100745002,0
E14001529,Stroud,27733,4857,0,25266,1356,909,0,60688,Con,0.41632612707619304,0.45697666754547855,0.0223437911943053,0.0800322963353546,0.014978249406802004,0
E14001156,Central Suffolk and North Ipswich,31222,2816,0,11009,5365,0,0,50412,Con,0.2183805443148457,0.6193366658732048,0.10642307387130048,0.055859715940649056,0,0
E14001530,Suffolk Coastal,29558,2308,1375,11203,7921,0,0,52365,Con,0.21394060918552468,0.564460994939368,0.15126515802539864,0.04407524109615201,0,0.026257996753556764
E14001494,South Suffolk,31094,3031,0,9621,6360,0,0,50106,Con,0.1920129325829242,0.6205644034646549,0.12693090647826608,0.060491757474154785,0,0
E14001578,West Suffolk,31738,2199,0,10941,4462,0,0,49340,Con,0.2217470612079449,0.6432509120389136,0.09043372517227402,0.04456830158086745,0,0
E14001531,Sunderland Central,15372,1212,484,18336,3025,5047,0,43476,Lab,0.42174993099641184,0.35357438586806517,0.06957861808814059,0.027877449627380625,0.11608703652589934,0.011132578894102494
E14001215,East Surrey,31063,1534,1072,6787,10498,0,0,51475,Con,0.1318504128217581,0.6034579893152016,0.203943661971831,0.02980087421078194,0,0.020825643516270035
E14001532,Surrey Heath,30161,1845,0,4888,14609,0,0,52131,Con,0.09376378738178819,0.5785617003318563,0.2802363277128772,0.03539160959889509,0,0
E14001366,Mid Sussex,27154,2179,0,9530,13489,0,0,52949,Con,0.1799845133996865,0.512833103552475,0.25475457515722677,0.041152807418459274,0,0
E14001533,Sussex Weald,31486,2261,0,7349,8322,0,0,49418,Con,0.14871099599336274,0.6371362661378445,0.16840017807276703,0.04575255979602574,0,0
E14001534,Sutton and Cheam,25235,1168,0,7200,16884,0,0,50487,Con,0.1426109691603779,0.49983163982807455,0.33442272268108625,0.023134668330461308,0,0
E14001535,Sutton Coldfield,31604,2031,0,12332,6358,0,0,52325,Con,0.23568084089823219,0.6039942666029622,0.12150979455327279,0.03881509794553273,0,0
W07000108,Swansea West,12672,367,0,22709,2834,3022,0,44199,Lab,0.5137899047489762,0.28670331907961716,0.06411909771714291,0.00830335527953121,0.06837258761510441,0
E14001536,Swindon North,27719,1449,0,14469,3744,0,0,47381,Con,0.3053755724868618,0.5850235326396657,0.07901901606129039,0.030581878812182096,0,0
E14001537,Swindon South,25564,261,0,19914,3788,0,0,49527,Con,0.4020837119147132,0.5161629010438751,0.07648353423385224,0.005269852807559513,0,0
E14001538,Tamworth,31748,976,431,11085,2530,0,0,47584,Con,0.23295645595158035,0.6671990585070613,0.05316913248150639,0.02051109616677875,0,0.009057666442501682
E14001539,Tatton,31732,2046,0,12451,8966,199,0,55394,Con,0.22477163591724736,0.5728418240242625,0.16185868505614326,0.03693540816694949,0.0035924468353973355,0
E14001540,Taunton and Wellington,28298,0,2081,4299,19762,0,0,54440,Con,0.07896767083027185,0.5198016164584864,0.36300514327700223,0,0,0.03822556943423953
E14001541,Telford,25842,27,0,14942,2714,0,0,43525,Con,0.34329695577254454,0.5937277426766226,0.06235496840896037,6.203331418724871e-4,0,0
E14001542,Tewkesbury,31291,2271,0,8448,11848,0,0,53858,Con,0.15685692004901777,0.5809907534628096,0.21998588881874562,0.04216643766942701,0,0
E14001216,East Thanet,25616,1791,0,18031,2486,0,0,47924,Con,0.37624154911943913,0.5345129788832318,0.051873800183624065,0.037371671813705036,0,0
E14001544,Thirsk and Malton,32624,2348,429,9287,6502,0,0,52198,Con,0.17791869420284304,0.6250047894555347,0.12456415954634276,0.04498256638185371,0,0.008218705697536305
E14001545,Thornbury and Yate,32798,126,0,4899,18260,0,0,56083,Con,0.08735267371574273,0.5848117968011697,0.3255888593691493,0.00224667011393827,0,0
E14001546,Thurrock,26580,739,1042,14618,1390,0,0,44369,Con,0.32946426559084047,0.5990669160900629,0.031328179584845274,0.016655773174964503,0,0.023484865559286888
E14001547,Tipton and Wednesbury,19371,722,0,14678,1195,2234,0,38200,Con,0.38424083769633505,0.5070942408376964,0.03128272251308901,0.018900523560209423,0.05848167539267016,0
E14001548,Tiverton and Minehead,30297,2103,309,7070,9632,0,0,49411,Con,0.14308554775252477,0.6131630608568942,0.19493635020541983,0.04256137297362935,0,0.006253668211531845
E14001549,Tonbridge,35262,4288,0,8210,6690,0,0,54450,Con,0.15078053259871443,0.6476033057851239,0.12286501377410469,0.07875114784205693,0,0
E14001550,Tooting,16504,2314,0,30811,8305,462,0,58473,Lab,0.5269269577411797,0.2822499273168813,0.14203136490345972,0.0395738203957382,0.007901082550920938,0
E14001551,Torbay,30109,1236,648,6620,12358,0,0,50971,Con,0.1298777736359891,0.5907084420552864,0.24245159011987208,0.024249082811794942,0,0.012713111377057542
W07000109,Torfaen,14506,966,0,18616,2157,5742,0,43553,Lab,0.427433242256561,0.3330654604734462,0.04952586503799968,0.022179872798659104,0.13183936812619107,0
E14001552,Torridge and Tavistock,32708,1843,547,9761,9809,0,0,54668,Con,0.17855052315797176,0.5983024804273067,0.17942855052315795,0.033712592375795714,0,0.010005853515767908
E14001553,Tottenham,5076,1965,0,35564,2306,588,0,45720,Lab,0.7778652668416448,0.11102362204724407,0.050437445319335084,0.042979002624671914,0.012860892388451443,0
E14001554,Truro and Falmouth,25842,1522,0,21383,5981,0,0,55178,Con,0.38752763782667005,0.46833883069339227,0.10839465004168329,0.027583457174961037,0,0
E14001555,Tunbridge Wells,30119,0,959,8098,15474,0,0,54650,Con,0.1481793229643184,0.5511253430924062,0.2831473010064044,0,0,0.017548032936870996
E14001556,Twickenham,19742,0,0,5051,32816,743,0,58352,LD,0.08656087194954758,0.3383260213874417,0.5623800383877159,0,0.012733068275294763,0
E14001557,Tynemouth,21696,1318,0,25208,3622,2096,0,53940,Lab,0.4673340748980348,0.40222469410456063,0.0671486837226548,0.024434556915090843,0.03885799035965888,0
N05000018,West Tyrone,NA,521,0,NA,NA,NA,NA,43891,SF,NA,0,NA,0.011870315098767402,NA,0
N05000010,Mid Ulster,NA,NA,690,NA,NA,NA,NA,44534,SF,NA,0,NA,0,NA,0.015493780033233035
N05000017,Upper Bann,NA,NA,0,NA,NA,NA,NA,46442,DUP,NA,0,NA,0,NA,0
E14001558,Uxbridge and South Ruislip,26712,1347,171,18773,3371,0,0,50782,Con,0.36967823244456693,0.52601315426726,0.06638178882281123,0.02652514670552558,0,0.0033673348824386595
W07000110,Vale of Glamorgan,24535,2981,0,21969,0,0,0,49993,Con,0.43944152181305385,0.4907687076190667,0,0.05962834796871561,0,0
E14001559,Vauxhall and Camberwell Green,6746,1915,136,28073,8848,722,0,46440,Lab,0.6045004306632213,0.14526270456503015,0.1905254091300603,0.04123600344530577,0.015546942291128338,0.0029285099052540915
E14001560,Wakefield and Rothwell,22022,490,0,19396,5361,1586,0,49093,Con,0.3950868759293586,0.44857719023078635,0.10920090440592344,0.009981056362414193,0.03230603140977329,0
E14001561,Wallasey,13347,1219,0,32769,2007,2128,0,51470,Lab,0.6366621332815232,0.25931610646978825,0.038993588498154264,0.023683699242277055,0.041344472508257235,0
E14001562,Walsall and Bloxwich,22453,696,288,20267,1338,588,0,45630,Con,0.4441595441595442,0.4920666228358536,0.029322813938198557,0.015253122945430636,0.012886259040105198,0.00631163708086785
E14001563,Walthamstow,5922,1733,0,36784,2874,768,0,48335,Lab,0.76102203372297506,0.1225199131064446,0.05946001862004758,0.03585393607116996,0.015889107272163028,0
E14001564,Warrington North,19054,1253,0,20567,3055,2617,0,46546,Lab,0.44186396253168914,0.40935848408026465,0.06563399647660378,0.026919606410862374,0.05622395050058007,0
E14001565,Warrington South,24008,4,0,24073,4415,1461,0,54129,Lab,0.4447338764802602,0.4435330414380461,0.08156441094422583,7.389754105932125e-5,0.02699107687191709,0
E14001566,Warwick and Leamington,21444,1517,153,22613,5693,721,0,52208,Lab,0.43313285320257433,0.41074164878945757,0.10904459086730003,0.029056849524977016,0.013810144039227703,0.002930585350904076
E14001400,North Warwickshire and Bedworth,30249,1303,0,12293,2069,0,0,45914,Con,0.26773968724136427,0.6588186609748661,0.045062508167443484,0.028379143616326177,0,0
E14001567,Washington and Gateshead South,14152,1122,0,18090,2067,5784,0,41954,Lab,0.431186537636459,0.33732182866949517,0.04926824617438147,0.026743576297850024,0.1378652810220718,0
E14001568,Watford,20285,125,0,18985,8570,0,0,48298,Con,0.3930804588181705,0.4199966872334258,0.17744005962979834,0.0025880988860822397,0,0
E14001569,Waveney Valley,31898,4775,377,9534,4696,0,0,51280,Con,0.1859204368174727,0.6220358814352575,0.09157566302652105,0.09311622464898596,0,0.007351794071762871
E14001570,Weald of Kent,35730,1925,0,6979,5018,0,0,49652,Con,0.14055828566825102,0.7196084749859019,0.10106340127285908,0.03876983807298799,0,0
E14001571,Wellingborough and Rushden,29333,1276,0,13295,3140,0,0,47044,Con,0.28260777144800614,0.623522659637786,0.06674602499787433,0.027123543916333644,0,0
E14001572,Wells and Mendip Hills,31678,661,373,6076,17383,0,0,56441,Con,0.10765223862086072,0.5612586594851261,0.3079853298134335,0.011711344589925765,0,0.006608671001576868
E14001573,Welwyn Hatfield,27188,1611,0,16415,6583,0,0,51797,Con,0.3169102457671294,0.5248952642044906,0.12709230264301022,0.03110218738536981,0,0
E14001574,West Bromwich,19580,791,489,17430,1468,1563,0,41377,Con,0.4212485197090171,0.47320975421127676,0.03547864755782197,0.019116900693622062,0.037774609082340434,0.011818159847258139
E14001576,West Ham and Beckton,6648,1023,0,28585,2450,1118,0,40430,Lab,0.7070244867672519,0.1644323522137027,0.06059856542171655,0.025302992827108583,0.02765273311897106,0
E14001580,Westmorland and Lonsdale,27188,287,0,3752,22048,601,0,54200,Con,0.06922509225092251,0.5016236162361624,0.406789667896679,0.005295202952029521,0.011088560885608856,0
E14001581,Weston-super-Mare,26210,1380,0,12900,5382,0,0,45872,Con,0.281217300313917,0.5713725148238578,0.11732647366585279,0.030083711196372515,0,0
E14001582,Wetherby and Easingwold,37091,2137,0,9927,4305,0,0,54397,Con,0.1824916815265548,0.6818574553743773,0.07914039377171536,0.03928525470154604,0,0
E14001583,Whitehaven and Workington,23904,609,394,21760,1953,749,0,49369,Con,0.4407624217626446,0.4841904839069051,0.03955923757823736,0.01233567623407401,0.015171463874091028,0.007980716644047885
E14001584,Widnes and Halewood,9829,1105,0,31371,1312,3592,0,47209,Lab,0.6645131224978289,0.20820182592302316,0.02779131097883878,0.023406553835073823,0.07608718676523545,0
E14001585,Wigan,14314,1299,0,21042,2428,5959,0,45042,Lab,0.46716398028506717,0.31779228275831445,0.05390524399449403,0.028839749567070735,0.13229874339505351,0
E14001217,East Wiltshire,32301,1809,0,7778,7100,0,0,48988,Con,0.15877357720258023,0.6593655589123867,0.1449334530905528,0.03692741079448028,0,0
E14001498,South West Wiltshire,27546,1736,0,10168,7787,0,0,47237,Con,0.2152549907911171,0.5831445688760929,0.16484958824650167,0.03675085208628829,0,0
E14001586,Wimbledon,22617,138,366,11834,21778,139,0,56872,Con,0.2080813053875369,0.39768251512167674,0.38293008862005906,0.0024265016176677453,0.0024440849627233086,0.006435504290336193
E14001587,Winchester,34522,586,0,3039,25472,0,0,63911,Con,0.04755049991394283,0.5401574063932657,0.3985542394892898,0.00916900064151711,0,0
E14001588,Windsor,28036,1729,884,9789,9441,152,0,50031,Con,0.19565869161120106,0.5603725690072155,0.1887030041374348,0.034558573684315724,0.0030381163678519316,0.01766904519198097
E14001589,Wirral West,24863,1416,0,25318,3204,1245,0,56046,Lab,0.4517360739392642,0.4436177425686043,0.057167326838668236,0.0252649609249545,0.022213895728508723,0
E14001590,Witham,34777,3006,0,9108,5214,0,0,52105,Con,0.17480088283274156,0.6674407446502255,0.10006717205642453,0.05769120046060839,0,0
E14001591,Witney,28355,0,274,7520,12681,9,0,48839,Con,0.15397530661970968,0.5805810929789718,0.25964905096336943,0,1.8427895739060997e-4,0.00561027048055857
E14001592,Woking,24358,1398,0,8444,15675,0,0,50475,Con,0.16729073798910352,0.48257553244180285,0.31054977711738485,0.027696879643387816,0,0
E14001593,Wokingham,30524,1211,0,5423,17774,0,0,55012,Con,0.09857849196538936,0.5548607576528757,0.323093143314186,0.022013378899149276,0,0
E14001594,Wolverhampton North East,22034,725,0,14187,1412,1206,0,39564,Con,0.3585835608128602,0.5569204327166111,0.035689010211303204,0.01832473966231928,0.030482256596906277,0
E14001595,Wolverhampton South East,15743,648,0,18116,1457,2263,0,38227,Lab,0.47390587804431417,0.4118293352865776,0.03811442174379365,0.01695136945091166,0.0591989954744029,0
E14001596,Wolverhampton West,24131,124,0,23197,2222,1264,0,50938,Con,0.4553967568416506,0.4737327731752326,0.043621657701519496,0.0024343319329380815,0.024814480348659154,0
E14001597,Worcester,25856,1694,584,19098,3666,0,0,50898,Con,0.37522103029588594,0.5079963849267162,0.07202640575268184,0.03328225077606193,0,0.011473928248654171
E14001579,West Worcestershire,34909,2715,0,9496,10410,0,0,57530,Con,0.16506170693551192,0.6067964540239875,0.1809490700504085,0.04719276899009213,0,0
E14001598,Worsley and Eccles,19097,1260,0,23058,2607,3541,0,49563,Lab,0.4652260759033957,0.3853075883219337,0.052599721566491134,0.025422189940076265,0.07144442426810321,0
E14001218,East Worthing and Shoreham,27107,2006,255,19633,4127,0,0,53128,Con,0.36954148471615716,0.5102205993073332,0.07768031922903178,0.03775786779099533,0,0.004799728956482457
E14001599,Worthing West,29433,1904,489,15521,5213,0,0,52560,Con,0.2953006088280061,0.5599885844748859,0.09918188736681888,0.036225266362252664,0,0.00930365296803653
E14001543,The Wrekin,33929,1535,0,12756,4212,0,0,52432,Con,0.24328654256942325,0.6471048214830638,0.08033262129996949,0.029276014647543484,0,0
W07000111,Wrexham,21933,445,0,17994,2013,1778,0,47123,Con,0.3818517496763789,0.4654415041487171,0.042717993336587226,0.009443371601977803,0.03773104428835176,0
E14001600,Wycombe,20213,1209,191,18719,5310,0,0,46892,Con,0.39919389234837493,0.43105433762688733,0.1132389320139896,0.02578264949245074,0,0.0040731894566237315
E14001601,Wyre Forest,32960,1973,0,11547,4081,0,0,50561,Con,0.22837760329107415,0.6518858408654892,0.08071438460473487,0.03902217123870177,0,0
E14001602,Wythenshawe and Sale East,13459,1559,0,23855,3111,2717,0,44759,Lab,0.5329654371187917,0.3006993006993007,0.06950557429790656,0.03483098371277285,0.06070287539936103,0
E14001603,Yeovil,31477,1518,689,3419,16839,0,0,54128,Con,0.06316509015666569,0.5815289683712681,0.31109592078037246,0.028044634939402898,0,0.01272908660951818
W07000112,Ynys Môn,12959,0,0,10991,0,2184,0,36552,Con,0.3006949004158459,0.3545360035018604,0,0,0.05975049244911359,0
E14001604,York Central,13918,2098,0,28260,3919,1216,0,50102,Lab,0.5640493393477306,0.27779330166460425,0.07822043032214283,0.04187457586523492,0.02427048820406371,0
E14001605,York Outer,27173,9,692,16391,10222,263,0,54750,Con,0.29937899543379,0.49631050228310497,0.186703196347032,1.643835616438356e-4,0.00480365296803653,0.012639269406392694
